Cluster ID,confidence_score,Start,End,Lobbyist,Client,Industry,ClientAddress,canonical_ClientAddress,canonical_End,canonical_Start,canonical_Industry,canonical_Lobbyist,canonical_Client
99,0.934589517117,2016-01-16,2017-01-15,Leah Bojo,Amplify Federal Credit Union,Real Estate Development,"PO Box 85300
Austin, Texas 78708
","b'po box 85300 austin, texas 78708'",b'2016-10-14',b'2015-10-15',b'real estate development',b'leah bojo',b'amplify federal credit union'
813,0.90152943448,2013-01-03,2014-01-03,Nicholas Miller,"Alliance Residential, LLC",Real Estate Development,"3108 North Lamar
Austin, Texas 78705
(30.300716, -97.745938)","b'3108 north lamar austin, texas 78705 (30.300716, -97.745938)'",b'2014-01-03',b'2013-01-03',b'real estate development',b'nicholas miller',"b'alliance residential, llc'"
443,0.907197509941,2013-01-03,2014-01-03,Nicholas Miller,"Ardent Residential, LP",Property Owner/ Developer,"5350 Burnet Road, #216
Austin, Texas 78756
(30.327783, -97.739755)","b'5350 burnet road, #216 austin, texas 78756 (30.327783, -97.739755)'",b'2014-01-03',b'2013-01-03',b'property owner/ developer',b'nicholas miller',"b'ardent residential, lp'"
867,0.910157978535,2013-01-03,2014-01-03,Nicholas Miller,"Austin Children's Museum, Inc.",Property Owner/Developer,"201 Colorado Street
Austin, Texas 78701
(30.264929, -97.745437)","b'201 colorado street austin, texas 78701 (30.264929, -97.745437)'",b'2014-01-03',b'2013-01-03',b'property owner/developer',b'wm. bray',"b""austin children's museum, inc."""
829,0.93636993236,2013-01-03,2014-01-03,Nicholas Miller,"Austin American-Statesman,  Attn:Mike Vivio",Property Owner,"P. O. Box 670
Austin, Texas 78767
","b'p. o. box 670 austin, texas 78767'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'austin american-statesman, attn:mike vivio'"
808,0.937944198648,2013-01-03,2014-01-03,Nicholas Miller,Austin Chronicle Corporation,Property Owner,"P.O. Box 49066
Austin, Texas 78765
","b'p.o. box 49066 austin, texas 78765'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',b'austin chronicle corporation'
882,0.905029568407,2013-01-03,2014-01-03,Nicholas Miller,"Avellan, Elizabeth ",Property Owner,"4900 Old Manor Road
Austin, Texas 78723
(30.297901, -97.692076)","b'4900 old manor road austin, texas 78723 (30.297901, -97.692076)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'avellan, elizabeth'"
800,0.909181406101,2013-01-03,2014-01-03,Nicholas Miller,"Bread & Circus, LLC ",Property Owner,"1007 East 40th Street
Austin, Texas 78751
(30.297085, -97.719543)","b'1007 east 40th street austin, texas 78751 (30.297085, -97.719543)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'bread & circus, llc'"
934,0.903598189354,2013-01-03,2014-01-03,Nicholas Miller,"Champion, Josie, Juanita Meier and Mary Margaret Roberson",Property Owner,"6700 Lakewood Drive
Austin, Texas 78731
(30.366382, -97.787057)","b'6700 lakewood drive austin, texas 78731 (30.366382, -97.787057)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'champion, josie, juanita meier and mary margaret roberson'"
645,0.904381811619,2013-01-03,2014-01-03,Nicholas Miller,"Christopher Commercial, Inc.",Property Owner,"12918 Shops Parkway, Suite 600
Bee Cave, Texas 78738
(30.308003, -97.945467)","b'12918 shops parkway, suite 600 bee cave, texas 78738 (30.308003, -97.945467)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'christopher commercial, inc.'"
889,0.900020473533,2013-01-03,2014-01-03,Nicholas Miller,"Churchill Forge, Inc.",Property Owner/Manager,"7 Wells Avenue, Suite 14
Newton, Massachusetts 02459
(42.296873, -71.204514)","b'7 wells avenue, suite 14 newton, massachusetts 02459 (42.296873, -71.204514)'",b'2014-01-03',b'2013-01-03',b'property owner/manager',b'nicholas miller',"b'churchill forge, inc.'"
811,0.882663595676,2013-01-03,2014-01-03,Nicholas Miller,Coover & Coover,Property Owner,"921 North Chaparral, Suite 102
Corpus Christi, Texas 78740
(27.799942, -97.393883)","b'921 north chaparral, suite 102 corpus christi, texas 78740 (27.79641216300047, -97.40355953599965)'",b'2015-01-03',b'2014-01-03',b'property owner',b'nicholas miller',b'coover & coover'
814,0.911755867302,2013-01-03,2014-01-03,Nicholas Miller,"Constructive Ventures, Inc.",Property Owner,"100 East Eighth Street
Austin, Texas 78702
(30.269934, -97.742119)","b'100 east eighth street austin, texas 78702 (30.269934, -97.742119)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'constructive ventures, inc.'"
128,0.911737925476,2013-01-03,2014-01-03,Nicholas Miller,"Cottonwood Holdings, Ltd. c/o Dwyer Realty Companies",Property Owner,"9900 Highway 290 East
Manor, Texas 78653
(30.337576, -97.600497)","b'9900 highway 290 east manor, texas 78653 (30.337576, -97.600497)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'cottonwood holdings, ltd. c/o dwyer realty companies'"
0,0.926666343212,2013-01-03,2014-01-03,Nicholas Miller,"Dildy, Charles S. &  Bertha Magdelan Steger, Trustees",Property Owner,"700 Westbrook Drive
Austin, Texas 78746
(30.284031, -97.796247)","b'700 westbrook drive austin, texas 78746 (30.284031, -97.796247)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'dildy, charles s. & bertha magdelan steger, trustees'"
127,0.914381538999,2013-01-03,2014-01-03,Nicholas Miller,"Dwyer Realty Companies, Inc.",Land Development,"9900 Highway 290, East
Manor, Texas 78653
(30.337576, -97.600497)","b'9900 highway 290, east manor, texas 78653 (30.337576, -97.600497)'",b'2014-01-03',b'2013-01-03',b'land development',b'wm. bray',"b'dwyer realty companies, inc.'"
893,0.905029568407,2013-01-03,2014-01-03,Nicholas Miller,"EYA Investments, LP",Property Owner,"4900 Old Manor Road
Austin, Texas 78723
(30.297901, -97.692076)","b'4900 old manor road austin, texas 78723 (30.297901, -97.692076)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'eya investments, lp'"
894,0.902370936341,2013-01-03,2014-01-03,Nicholas Miller,"Falkin/Platnick Realty Group, Incorporated",Property Owner,"70 Jackson Drive
Cranford, New Jersey 07016
(40.647808, -74.282866)","b'70 jackson drive cranford, new jersey 07016 (40.647808, -74.282866)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'falkin/platnick realty group, incorporated'"
528,0.937743922075,2013-01-03,2014-01-03,Nicholas Miller,Farm Credit Bank of Texas,Property Owner,"P. O. Box 15919
Austin, Texas 78751
","b'p. o. box 15919 austin, texas 78751'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',b'farm credit bank of texas'
444,0.906570460115,2013-01-03,2014-01-03,Nicholas Miller,"5453 Burnet Park Venture, LLC",Property Owner/Developer,"5350 Burnet Road, #216
Austin, Texas 78756
(30.327783, -97.739755)","b'5350 burnet road, #216 austin, texas 78756 (30.327783, -97.739755)'",b'2014-01-03',b'2013-01-03',b'property owner/developer',b'wm. bray',"b'5453 burnet park venture, llc'"
606,0.9104670162,2013-01-03,2014-01-03,Nicholas Miller,"Film Society of Austin, Incorporated",Film Industry,"1901 East 51st Street
Austin, Texas 78723
(30.301509, -97.69472)","b'1901 east 51st street austin, texas 78723 (30.301509, -97.69472)'",b'2014-01-03',b'2013-01-03',b'film industry',b'wm. bray',"b'film society of austin, incorporated'"
903,0.937702662945,2013-01-03,2014-01-03,Nicholas Miller,Finley Company,Property Owner,"P. O. Box 2086
Austin, Texas 78768
","b'p. o. box 2086 austin, texas 78768'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',b'finley company'
907,0.855501846569,2013-01-03,2014-01-03,Nicholas Miller,"Highland Management, Incorporated",Real Estate Development,"Southwest Tower Building, 211 East 7th Street, Suite 709
Austin, Texas 78701
","b'southwest tower building, 211 east 7th street, suite 709 austin, texas 78701'",b'2014-01-03',b'2013-01-03',b'real estate development',b'wm. bray',"b'highland resources, incorporated'"
907,0.818931298285,2013-01-03,2014-01-03,Nicholas Miller,"HRI Development, Incorporated",Real Estate Development,"Southwest Tower Building, 211 East 7th Street, Suite 709
Austin, Texas 78701
","b'southwest tower building, 211 east 7th street, suite 709 austin, texas 78701'",b'2014-01-03',b'2013-01-03',b'real estate development',b'wm. bray',"b'highland resources, incorporated'"
907,0.861759986819,2013-01-03,2014-01-03,Nicholas Miller,"Highland Resources, Incorporated",Real Estate Development,"Southwest Tower Building, 211 East 7th Street, Suite 709
Austin, Texas 78701
","b'southwest tower building, 211 east 7th street, suite 709 austin, texas 78701'",b'2014-01-03',b'2013-01-03',b'real estate development',b'wm. bray',"b'highland resources, incorporated'"
802,0.890045272807,2013-01-03,2014-01-03,Nicholas Miller,"Hillin, Jr., Robert ",Property Owner,"4448F Eck Lane
Austin, Texas 78734
(30.407769, -97.934131)","b'4448f eck lane austin, texas 78734 (30.407769, -97.934131)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'hillin, jr., robert'"
899,0.75662867512,2013-01-03,2014-01-03,Nicholas Miller,"INTCO Properties, LP",Property Owner,"14855 Blanco Road, Suite 305
San Antonio, Texas 78216
(29.578738, -98.514251)","b'14855 blanco road, suite 305 san antonio, texas 78216 (29.578738, -98.514251)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'intco development of texas, incorporated'"
899,0.829511404037,2013-01-03,2014-01-03,Nicholas Miller,"INTCO Development of Texas, Incorporated",Property Owner,"14855 Blanco Road, Suite 305
San Antonio, Texas 78216
(29.578738, -98.514251)","b'14855 blanco road, suite 305 san antonio, texas 78216 (29.578738, -98.514251)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'intco development of texas, incorporated'"
833,0.910613621103,2013-01-03,2014-01-03,Nicholas Miller,"International Bank of Commerce, Laredo, Texas",Property Owner,"816 Congress Avenue
Austin, Texas 78701
(30.270483, -97.741914)","b'816 congress avenue austin, texas 78701 (30.270483, -97.741914)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'international bank of commerce, laredo, texas'"
900,0.901546524631,2013-01-03,2014-01-03,Nicholas Miller,Jack Brown Companies,Property Owner,"1316 West 5th Street
Austin, Texas 78703
(30.272635, -97.760641)","b'1316 west 5th street austin, texas 78703 (30.272635, -97.760641)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',b'jack brown companies'
823,0.90481487768,2013-01-03,2014-01-03,Nicholas Miller,Jack Brown Family III Limited Partnership,Property Owner/Developer,"3415 Northland Drive
Austin, Texas 78731
(30.33797, -97.758037)","b'3415 northland drive austin, texas 78731 (30.33797, -97.758037)'",b'2014-01-03',b'2013-01-03',b'property owner/developer',b'wm. bray',b'jack brown family iii limited partnership'
52,0.942312300205,2013-01-03,2014-01-03,Nicholas Miller,KB Home,Real Estate Development,"1911 Burnet Road
Austin, Texas 78758
","b'1911 burnet road austin, texas 78758'",b'2014-01-03',b'2013-01-03',b'real estate development',b'wm. bray',b'kb home'
144,0.9168247208,2013-01-03,2014-01-03,Nicholas Miller,Kitchell Development Company,Real Estate Development,"703 Palomar Airport Road, Suite 320
Carlsbad, California 92011
(33.122106, -117.324034)","b'703 palomar airport road, suite 320 carlsbad, california 92011 (33.122106, -117.324034)'",b'2014-01-03',b'2013-01-03',b'real estate development',b'wm. bray',b'kitchell development company'
732,0.909068365892,2013-01-03,2014-01-03,Nicholas Miller,"Knight, Robert - Knight Real Estate",Property Owner,"207 East 2nd Street
Austin, Texas 78701
(30.263702, -97.742003)","b'207 east 2nd street austin, texas 78701 (30.263702, -97.742003)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'knight, robert - knight real estate'"
740,0.906479749415,2013-01-03,2014-01-03,Nicholas Miller,"KXAN, Inc.",Property Owner,"908 West Martin Luther King
Austin, Texas 78701
(30.283238, -97.747275)","b'908 west martin luther king austin, texas 78701 (30.283238, -97.747275)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'kxan, inc.'"
902,0.937652991878,2013-01-03,2014-01-03,Nicholas Miller,"Lack & Hurley, Incorporated",Property Owner,"P. O. Box 2086
Austin, Texas 78768
","b'p. o. box 2086 austin, texas 78768'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'lack & hurley, incorporated'"
805,0.917857232419,2013-01-03,2014-01-03,Nicholas Miller,"Lampting, Incorporated",Property Owner,"4131 Spicewood Springs Road, Building C-5
Austin, Texas 78759
(30.37055, -97.755412)","b'4131 spicewood springs road, building c-5 austin, texas 78759 (30.37055, -97.755412)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'lampting, incorporated'"
822,0.910298645496,2013-01-03,2014-01-03,Nicholas Miller,"Logan, Ellen Anderson",Property Owner,"3929 Villanova St.
Dallas, Texas 75225
(32.864358, -96.800436)","b'3929 villanova st. dallas, texas 75225 (32.864358, -96.800436)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'logan, ellen anderson'"
372,0.903124262457,2013-01-03,2014-01-03,Nicholas Miller,"Lorenz, Perry",Property Owner,"1311-A East 6th Street
Austin, Texas 78702
(30.264023, -97.729402)","b'1311-a east 6th street austin, texas 78702 (30.264023, -97.729402)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'lorenz, perry'"
4,0.907597058349,2013-01-03,2014-01-03,Nicholas Miller,"MSW-NSG Real Estate Ventures, Ltd.",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303873, -97.736929)","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'msw-nsg real estate ventures, ltd.'"
5,0.675050942337,2013-01-03,2014-01-03,Nicholas Miller,"Scarbrough Wilson, Margaret",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303873, -97.736929)","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'scarbrough ventures, l.l.c.'"
5,0.814361596809,2013-01-03,2014-01-03,Nicholas Miller,"Scarbrough Ventures, L.L.C.",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303873, -97.736929)","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'scarbrough ventures, l.l.c.'"
3,0.901698967632,2013-01-03,2014-01-03,Nicholas Miller,"Floresta Properties #1, LLC",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303873, -97.736929)","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'floresta properties #1, llc'"
3,0.901698967632,2013-01-03,2014-01-03,Nicholas Miller,"Floresta Properties #2, LLC",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303873, -97.736929)","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'floresta properties #1, llc'"
3,0.901698967632,2013-01-03,2014-01-03,Nicholas Miller,"Floresta Properties #3, LLC",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303873, -97.736929)","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'floresta properties #1, llc'"
3,0.901698967632,2013-01-03,2014-01-03,Nicholas Miller,"Floresta Properties #4, LLC",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303873, -97.736929)","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'floresta properties #1, llc'"
3,0.901698967632,2013-01-03,2014-01-03,Nicholas Miller,"Floresta Properties #5, LLC",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303873, -97.736929)","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'floresta properties #1, llc'"
549,0.79193830329,2013-01-03,2014-01-03,Nicholas Miller,"Met Center NYCTEX, Ltd.",Property Owner,"1135 W. 6th Street, Suite 120
Austin, Texas 78701
(30.272663, -97.756975)","b'1135 w. 6th street, suite 120 austin, texas 78701 (30.272663, -97.756975)'",b'2014-01-03',b'2013-01-03',b'property owner',b'allen thrower',"b'met center nyctex phase ii, ltd.'"
549,0.833635288316,2013-01-03,2014-01-03,Nicholas Miller,"Met Center NYCTEX PHASE II, Ltd.",Property Owner,"1135 W. 6th Street, Suite 120
Austin, Texas 78701
(30.272663, -97.756975)","b'1135 w. 6th street, suite 120 austin, texas 78701 (30.272663, -97.756975)'",b'2014-01-03',b'2013-01-03',b'property owner',b'allen thrower',"b'met center nyctex phase ii, ltd.'"
523,0.927056276798,2013-01-03,2014-01-03,Nicholas Miller,"Moritz, Jim/Moritz Properties Incorporated",Property Owner,"3305 Northland Drive, Suite 201
Austin, Texas 78731
(30.336845, -97.756241)","b'3305 northland drive, suite 201 austin, texas 78731 (30.336845, -97.756241)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'moritz, jim/moritz properties incorporated'"
910,0.910274101628,2013-01-03,2014-01-03,Nicholas Miller,The Muskin Company,Property Owner,"4601 Spicewood Springs Road, Building 4, Suite 100
Austin, Texas 78759
(30.37499, -97.760187)","b'4601 spicewood springs road, building 4, suite 100 austin, texas 78759 (30.37499, -97.760187)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',b'the muskin company'
171,0.906168176068,2013-01-03,2014-01-03,Nicholas Miller,"Munson Park, Ltd.",Property Owner/Developer,"100 Congress Avenue, Suite 1540
Austin, Texas 78701
(30.263622, -97.744452)","b'100 congress avenue, suite 1540 austin, texas 78701 (30.263622, -97.744452)'",b'2014-01-03',b'2013-01-03',b'property owner/developer',b'nicholas miller',"b'munson park, ltd.'"
897,0.942312300205,2013-01-03,2014-01-03,Nicholas Miller,"Pinkston, Lica",Property Owner,"P.O. Box 1277
Alice, Texas 78333
","b'p.o. box 1277 alice, texas 78333'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'pinkston, lica'"
913,0.911211894618,2013-01-03,2014-01-03,Nicholas Miller,Presidio Pictures,Film Industry,"2800 Waymaker Way, Suite 37
Austin, Texas 78746
(30.325917, -97.809518)","b'2800 waymaker way, suite 37 austin, texas 78746 (30.325917, -97.809518)'",b'2014-01-03',b'2013-01-03',b'film industry',b'nicholas miller',b'presidio pictures'
163,0.811470508575,2013-01-03,2014-01-03,Nicholas Miller,Riverside Resources Corporation,Real Estate,"100 Congress Avenue, Suite1450
Austin, Texas 78701
(30.263622, -97.744452)","b'100 congress avenue, suite 780 austin, texas 78701 (30.263622, -97.744452)'",b'2014-01-03',b'2013-01-03',b'property owner/developer',b'wm. bray',b'riverside resources'
163,0.884863311245,2013-01-03,2014-01-03,Nicholas Miller,Riverside Resources,Property Owner/Developer,"100 Congress Avenue, Suite 780
Austin, Texas 78701
(30.263622, -97.744452)","b'100 congress avenue, suite 780 austin, texas 78701 (30.263622, -97.744452)'",b'2014-01-03',b'2013-01-03',b'property owner/developer',b'wm. bray',b'riverside resources'
94,0.937797764937,2013-01-03,2014-01-03,Nicholas Miller,"Robbins, Freddie H.",Property Owner,"P.O. Box 2014
Taos, New Mexico 87571
","b'p.o. box 2014 taos, new mexico 87571'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'robbins, freddie h.'"
803,0.907359739145,2013-01-03,2014-01-03,Nicholas Miller,"Rodriguez, Robert A.",Property Owner,"4900 Old Manor Road
Austin, Texas 78723
(30.297901, -97.692076)","b'4900 old manor road austin, texas 78723 (30.297901, -97.692076)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'rodriguez, robert a.'"
930,0.862608273824,2013-01-03,2014-01-03,Nicholas Miller,St. David's Community Health Foundation Initiatives,Healthcare Provider,"811 Barton Springs Road, Ste 600
Austin, Texas 78704
(30.259293, -97.752703)","b'811 barton springs road, ste 600 austin, texas 78704 (30.259293, -97.752703)'",b'2014-01-03',b'2013-01-03',b'healthcare provider',b'nicholas miller',"b""st. david's community health foundation initiatives"""
27,0.900519179446,2013-01-03,2014-01-03,Nicholas Miller,"Saint Edward's University, Inc.",Real Property Owner,"3001 South Congress
Austin, Texas 78704
(30.231903, -97.758818)","b'3001 south congress austin, texas 78704 (30.231903, -97.758818)'",b'2014-01-03',b'2013-01-03',b'real property owner',b'wm. bray',"b""saint edward's university, inc."""
39,0.913880002995,2013-01-03,2014-01-03,Nicholas Miller,"South IH-35 Investors, LP",Property Owner,"4131 Spicewood Springs Road, Bldg. C-5
Austin, Texas 78759
(30.37055, -97.755412)","b'4131 spicewood springs road, bldg. c-5 austin, texas 78759 (30.37055, -97.755412)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'south ih-35 investors, lp'"
248,0.906168176068,2013-01-03,2014-01-03,Nicholas Miller,"Southwest Parkway Partners, Ltd., c/o Kent Smith",Property Owner,"100 Congress Avenue, Suite 1110
Austin, Texas 78701
(30.263622, -97.744452)","b'100 congress avenue, suite 1110 austin, texas 78701 (30.263622, -97.744452)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'southwest parkway partners, ltd., c/o kent smith'"
587,0.939089172416,2013-01-03,2014-01-03,Nicholas Miller,"Stratagem Development., LTD",Property Owner,"3001 South Lamar Bouldvard, Suite 101
Austin, Texas 78704
","b'3001 south lamar bouldvard, suite 101 austin, texas 78704'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'stratagem development., ltd'"
807,0.937974323486,2013-01-03,2014-01-03,Nicholas Miller,"SXSW Properties, Inc.",Property Owner,"P.O. Box 49066
Austin, Texas 78765
","b'p.o. box 49066 austin, texas 78765'",b'2014-01-03',b'2013-01-03',b'property owner',b'michael whellan',"b'sxsw properties, inc.'"
818,0.891045085762,2013-01-03,2014-01-03,Nicholas Miller,"SXSW, Incorporated",Music Industry,"P.O. Box 49066
Austin, Texas 78765
","b'p.o. box 49066 austin, texas 78765'",b'2014-01-03',b'2013-01-03',b'music industry',b'nicholas miller',"b'sxsw, incorporated'"
344,0.890458852053,2013-01-03,2014-01-03,Nicholas Miller,"Taylor Morrison of Texas, Inc.",Property Owner/Developer,"805 Las Cimas Parkway, Suite 350
Austin, Texas 78746
(30.289747, -97.831102)","b'805 las cimas parkway, suite 350 austin, texas 78746 (30.29053616900046, -97.83036581699969)'",b'2014-01-03',b'2013-01-03',b'property owner/developer',b'wm. bray',"b'taylor morrison of texas, inc.'"
849,0.920730822616,2013-01-03,2014-01-03,Nicholas Miller,"New TPG Four Points, LP, c/o Thomas Properties Group LLC",Property Owner,"515 South Flower Street, Eleventh Floor
Los Angeles, California 90071
(34.051587, -118.25606)","b'515 south flower street, eleventh floor los angeles, california 90071 (34.051587, -118.25606)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'new tpg four points, lp, c/o thomas properties group llc'"
920,0.900659408834,2013-01-03,2014-01-03,Nicholas Miller,Treaty Oak Bank,Property Owner,"101 Westlake Drive
Austin, Texas 78746
(30.28165, -97.808581)","b'101 westlake drive austin, texas 78746 (30.28165, -97.808581)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',b'treaty oak bank'
804,0.907359739145,2013-01-03,2014-01-03,Nicholas Miller,"Troublemaker Studios, LP",Film Industry,"4900 Old Manor Road
Austin, Texas 78723
(30.297901, -97.692076)","b'4900 old manor road austin, texas 78723 (30.297901, -97.692076)'",b'2014-01-03',b'2013-01-03',b'film industry',b'wm. bray',"b'troublemaker studios, lp'"
50,0.932157170773,2013-01-03,2014-01-03,Nicholas Miller,"Turner, Ben,  Consort, Incorporated",Property Owner,"315 Bowie Street
Austin, Texas 78703
(30.269522, -97.753284)","b'315 bowie street austin, texas 78703 (30.269522, -97.753284)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'turner, ben, consort, incorporated'"
863,0.902597281066,2013-01-03,2014-01-03,Nicholas Miller,1219 South Lamar Venture LLC,Property Owner/Developer,"5350 Burnet Road, Suite 216
Austin, Texas 78756
(30.327783, -97.739755)","b'5350 burnet road, suite 216 austin, texas 78756 (30.327783, -97.739755)'",b'2014-01-03',b'2013-01-03',b'property owner/developer',b'wm. bray',b'1219 south lamar venture llc'
622,0.936757673477,2013-01-03,2014-01-03,Nicholas Miller,"Twin Oaks Associates, LTD c/o Mr. Joe Jung",Property Owner,"400 East St. Elmo
Austin, Texas 78745
","b'400 east st. elmo austin, texas 78745'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'twin oaks associates, ltd c/o mr. joe jung'"
923,0.905685338709,2013-01-03,2014-01-03,Nicholas Miller,"Tynberg, Alex and Elisabeth",Property Owner,"3712 Meredith Street
Austin, Texas 78703
(30.299824, -97.780532)","b'3712 meredith street austin, texas 78703 (30.299824, -97.780532)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'tynberg, alex and elisabeth'"
139,0.91283602847,2013-01-03,2014-01-03,Nicholas Miller,"URSTCO GP, Inc","Sales, Business and Rental","6025 Kelsing Cove
Austin, Texas 78735
(30.247962, -97.876388)","b'6025 kelsing cove austin, texas 78735 (30.247962, -97.876388)'",b'2014-01-03',b'2013-01-03',"b'sales, business and rental'",b'nicholas miller',"b'urstco gp, inc'"
727,0.91283602847,2013-01-03,2014-01-03,Nicholas Miller,"URSTCO, L.P.",Property Owner,"6025 Kelsing Cove
Austin, Texas 78735
(30.247962, -97.876388)","b'6025 kelsing cove austin, texas 78735 (30.247962, -97.876388)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'urstco, l.p.'"
825,0.937186238666,2013-01-03,2014-01-03,Nicholas Miller,"Warshaw, Larry",Property Owner,"1000 East Eight Street
Austin, Texas 78702
","b'1000 east eight street austin, texas 78702'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'warshaw, larry'"
836,0.913124377529,2013-01-03,2014-01-03,Nicholas Miller,"Wong, M.D., Mitchel",Property Owner,"1009 East 40th Street
Austin, Texas 78751
(30.296985, -97.719336)","b'1009 east 40th street austin, texas 78751 (30.296985, -97.719336)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'wong, m.d., mitchel'"
924,0.922066655424,2013-01-03,2014-01-03,Nicholas Miller,"Zapalac/Reed Construction Company, L.P.",Construction,"3600 North Capital of Texas Highway, Bldg. B. Suite 130
Austin, Texas 78746
(30.334961, -97.806617)","b'3600 north capital of texas highway, bldg. b. suite 130 austin, texas 78746 (30.334961, -97.806617)'",b'2014-01-03',b'2013-01-03',b'construction',b'nicholas miller',"b'zapalac/reed construction company, l.p.'"
547,0.751885560052,2013-01-03,2014-01-03,Nicholas Miller,Zydeco Development Company,Zoning,"1135 West 6th street, Ste. 120
Austin, Texas 78703
(30.272632, -97.756889)","b'1135 west 6th street, ste. 120 austin, texas 78703 (30.272632, -97.756889)'",b'2014-01-03',b'2013-01-03',b'zoning',b'wm. bray',b'zydeco development company'
959,0.917399221659,2016-01-16,2017-01-15,Leah Bojo,6ixth Street Austin,Real Estate Development,"525 E. Sixth Street
Austin, Texas 78701
(30.266554, -97.737443)","b'525 e. sixth street austin, texas 78701 (30.266554, -97.737443)'",b'2016-10-14',b'2015-10-15',b'real estate development',b'leah bojo',b'6ixth street austin'
